"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant"
"1687",0,0,0,0,0,100,0,0,"Unconsolidated"
"1688",0,0,0,0,0,96,0,4,"Unconsolidated"
"1689",0,0,0,0,0,100,0,0,"Unconsolidated"
"1690",0,0,0,0,0,100,0,0,"Unconsolidated"
"1691",0,0,0,0,0,100,0,0,"Unconsolidated"
"1692",0,0,0,0,8,92,0,0,"Unconsolidated"
"1693",16,0,0,0,0,84,0,0,"Unconsolidated"
"1694",0,0,0,0,0,100,0,0,"Unconsolidated"
"1695",0,0,0,0,0,96,0,4,"Unconsolidated"
"1696",0,0,0,0,0,100,0,0,"Unconsolidated"
"1697",0,0,0,0,0,100,0,0,"Unconsolidated"
"1698",0,0,0,0,0,100,0,0,"Unconsolidated"
"1699",0,0,0,0,0,100,0,0,"Unconsolidated"
"1700",0,0,0,0,0,100,0,0,"Unconsolidated"
"1701",0,0,0,0,0,100,0,0,"Unconsolidated"
"1702",0,0,0,0,0,100,0,0,"Unconsolidated"
"1703",0,0,0,0,0,100,0,0,"Unconsolidated"
"1704",0,0,0,0,0,100,0,0,"Unconsolidated"
"1705",0,0,0,0,0,100,0,0,"Unconsolidated"
"1706",0,0,0,0,0,100,0,0,"Unconsolidated"
"1707",0,0,0,0,0,100,0,0,"Unconsolidated"
"1708",0,0,0,0,0,100,0,0,"Unconsolidated"
"1709",0,0,0,0,0,100,0,0,"Unconsolidated"
"1710",0,0,0,0,0,100,0,0,"Unconsolidated"
"1711",0,0,0,0,0,100,0,0,"Unconsolidated"
"1712",0,0,0,0,0,100,0,0,"Unconsolidated"
"1713",0,0,0,0,0,100,0,0,"Unconsolidated"
"1714",0,0,0,0,0,100,0,0,"Unconsolidated"
"1715",0,0,0,0,0,100,0,0,"Unconsolidated"
"1716",0,0,0,0,0,100,0,0,"Unconsolidated"
"1717",0,0,0,0,0,100,0,0,"Unconsolidated"
"1718",0,0,0,0,0,100,0,0,"Unconsolidated"
"1719",0,0,0,0,0,100,0,0,"Unconsolidated"
"1720",0,0,0,0,0,100,0,0,"Unconsolidated"
"1721",0,0,0,0,0,100,0,0,"Unconsolidated"
"1722",0,0,0,0,0,100,0,0,"Unconsolidated"
"1723",0,0,0,0,0,100,0,0,"Unconsolidated"
"1724",0,0,0,0,0,100,0,0,"Unconsolidated"
"1725",0,0,0,0,0,100,0,0,"Unconsolidated"
"1726",0,0,0,0,0,100,0,0,"Unconsolidated"
"1727",0,0,0,0,0,100,0,0,"Unconsolidated"
"1728",0,0,0,0,0,100,0,0,"Unconsolidated"
"1729",0,0,0,0,0,100,0,0,"Unconsolidated"
"1730",0,0,0,0,0,100,0,0,"Unconsolidated"
"1731",0,0,0,0,0,100,0,0,"Unconsolidated"
"1732",0,0,0,0,0,100,0,0,"Unconsolidated"
"1733",0,0,0,0,0,100,0,0,"Unconsolidated"
"1734",0,0,0,0,0,100,0,0,"Unconsolidated"
"1735",0,0,0,0,0,100,0,0,"Unconsolidated"
"1736",0,0,0,0,0,100,0,0,"Unconsolidated"
"1737",0,0,0,0,0,100,0,0,"Unconsolidated"
"1738",0,0,0,0,0,100,0,0,"Unconsolidated"
"1739",0,0,0,0,0,100,0,0,"Unconsolidated"
"1740",0,0,0,0,0,100,0,0,"Unconsolidated"
"1741",0,0,0,0,0,100,0,0,"Unconsolidated"
"1742",0,0,0,0,0,100,0,0,"Unconsolidated"
"1743",0,0,0,0,0,100,0,0,"Unconsolidated"
"1744",0,0,0,0,0,100,0,0,"Unconsolidated"
"1745",0,0,0,0,0,100,0,0,"Unconsolidated"
"1746",0,0,0,0,0,100,0,0,"Unconsolidated"
"1747",0,0,0,0,0,100,0,0,"Unconsolidated"
"1748",0,0,0,0,0,100,0,0,"Unconsolidated"
"1749",0,0,0,0,0,100,0,0,"Unconsolidated"
"1750",0,0,0,0,0,100,0,0,"Unconsolidated"
"1751",0,0,0,0,0,100,0,0,"Unconsolidated"
"1752",0,0,0,0,0,100,0,0,"Unconsolidated"
"1753",0,0,0,0,0,100,0,0,"Unconsolidated"
"1754",0,0,0,0,0,100,0,0,"Unconsolidated"
"1755",0,0,0,0,0,100,0,0,"Unconsolidated"
"1756",0,0,0,0,0,100,0,0,"Unconsolidated"
"1757",0,0,0,0,0,100,0,0,"Unconsolidated"
"1758",0,0,0,0,0,100,0,0,"Unconsolidated"
"1759",0,0,0,0,0,100,0,0,"Unconsolidated"
"1760",0,0,0,0,0,100,0,0,"Unconsolidated"
"1761",0,0,0,0,0,100,0,0,"Unconsolidated"
"1762",0,0,0,0,0,100,0,0,"Unconsolidated"
"1763",0,0,0,0,0,100,0,0,"Unconsolidated"
"1764",0,0,0,0,0,100,0,0,"Unconsolidated"
"1765",0,0,0,0,0,100,0,0,"Unconsolidated"
"1766",0,0,0,0,0,100,0,0,"Unconsolidated"
"1767",0,4,0,0,0,96,0,0,"Unconsolidated"
"1768",0,0,0,0,0,100,0,0,"Unconsolidated"
"1769",0,0,0,0,0,100,0,0,"Unconsolidated"
"1770",0,0,0,0,0,100,0,0,"Unconsolidated"
"1771",0,0,0,0,0,100,0,0,"Unconsolidated"
"1772",0,0,0,0,0,100,0,0,"Unconsolidated"
"1773",0,0,0,0,0,100,0,0,"Unconsolidated"
"1774",0,0,0,0,0,100,0,0,"Unconsolidated"
"1775",0,0,0,0,0,100,0,0,"Unconsolidated"
"1776",0,4,0,0,0,96,0,0,"Unconsolidated"
"1777",0,0,0,0,0,100,0,0,"Unconsolidated"
"1778",0,0,0,0,0,100,0,0,"Unconsolidated"
"1779",0,0,0,0,0,100,0,0,"Unconsolidated"
"1780",0,0,0,0,0,96,0,4,"Unconsolidated"
"1781",0,0,0,0,0,100,0,0,"Unconsolidated"
"1782",0,0,0,0,0,100,0,0,"Unconsolidated"
"1783",0,0,0,0,0,100,0,0,"Unconsolidated"
"1784",0,0,0,0,0,100,0,0,"Unconsolidated"
"1785",0,0,0,0,0,100,0,0,"Unconsolidated"
"1786",0,0,0,0,0,100,0,0,"Unconsolidated"
"1787",0,0,0,0,0,100,0,0,"Unconsolidated"
"1788",0,0,0,0,0,100,0,0,"Unconsolidated"
"1789",0,0,0,0,0,100,0,0,"Unconsolidated"
"1790",0,0,0,0,0,100,0,0,"Unconsolidated"
"1791",0,0,0,0,0,100,0,0,"Unconsolidated"
"1792",0,0,0,0,0,100,0,0,"Unconsolidated"
"1793",0,0,0,0,0,92,0,8,"Unconsolidated"
"1794",0,0,0,0,0,96,0,4,"Unconsolidated"
"1795",0,0,0,0,0,100,0,0,"Unconsolidated"
"1796",0,4,0,0,0,88,0,0,"Unconsolidated"
"1797",0,0,0,0,0,100,0,0,"Unconsolidated"
"1798",0,0,0,0,0,96,0,4,"Unconsolidated"
"1799",0,0,0,0,0,100,0,0,"Unconsolidated"
"1800",0,0,0,0,0,100,0,0,"Unconsolidated"
"1801",0,0,0,0,0,100,0,0,"Unconsolidated"
"1802",0,0,0,0,0,100,0,0,"Unconsolidated"
"1803",0,0,0,0,0,100,0,0,"Unconsolidated"
"1804",0,0,0,0,0,100,0,0,"Unconsolidated"
"1805",0,0,0,0,0,100,0,0,"Unconsolidated"
"1806",0,0,0,0,0,100,0,0,"Unconsolidated"
"1807",0,0,0,0,0,100,0,0,"Unconsolidated"
"1808",0,0,0,0,0,100,0,0,"Unconsolidated"
"1809",0,0,0,0,0,100,0,0,"Unconsolidated"
"1810",0,0,0,0,0,100,0,0,"Unconsolidated"
"1811",0,0,0,0,0,100,0,0,"Unconsolidated"
"1812",0,0,0,0,0,100,0,0,"Unconsolidated"
"1813",4,0,0,0,0,96,0,0,"Unconsolidated"
"1814",0,0,0,0,0,100,0,0,"Unconsolidated"
"1815",0,0,0,0,0,100,0,0,"Unconsolidated"
"1816",0,0,0,0,0,100,0,0,"Unconsolidated"
"1817",0,0,0,0,0,88,0,12,"Unconsolidated"
"1818",0,0,0,0,0,100,0,0,"Unconsolidated"
"1819",0,0,0,0,0,100,0,0,"Unconsolidated"
"1820",0,0,0,0,0,96,0,4,"Unconsolidated"
"1821",0,0,0,0,0,100,0,0,"Unconsolidated"
"1822",0,0,0,0,0,88,0,12,"Unconsolidated"
"1823",0,0,0,0,0,100,0,0,"Unconsolidated"
"1824",0,0,0,0,0,100,0,0,"Unconsolidated"
"1825",0,0,0,0,0,92,0,8,"Unconsolidated"
"1826",0,0,0,0,0,100,0,0,"Unconsolidated"
"1827",0,0,0,0,0,100,0,0,"Unconsolidated"
"1828",0,0,0,0,0,84,0,16,"Unconsolidated"
"1829",0,0,0,0,0,100,0,0,"Unconsolidated"
"1830",0,0,0,0,0,100,0,0,"Unconsolidated"
"1831",0,0,0,0,0,100,0,0,"Unconsolidated"
"1832",0,0,0,0,0,100,0,0,"Unconsolidated"
"1833",0,0,0,0,0,100,0,0,"Unconsolidated"
"1834",0,0,0,0,0,100,0,0,"Unconsolidated"
"1835",0,0,0,0,0,100,0,0,"Unconsolidated"
"1836",0,0,0,0,0,100,0,0,"Unconsolidated"
"1837",0,0,0,0,0,100,0,0,"Unconsolidated"
"1838",0,0,0,0,0,100,0,0,"Unconsolidated"
"1839",0,0,0,0,0,100,0,0,"Unconsolidated"
"1840",0,0,0,0,0,100,0,0,"Unconsolidated"
"1841",0,0,0,0,0,100,0,0,"Unconsolidated"
"1842",0,0,0,0,0,100,0,0,"Unconsolidated"
"1843",0,0,0,0,0,100,0,0,"Unconsolidated"
"1844",0,0,0,0,0,100,0,0,"Unconsolidated"
"1845",0,0,0,0,0,100,0,0,"Unconsolidated"
"1846",0,0,0,0,0,100,0,0,"Unconsolidated"
"1847",0,0,0,0,0,100,0,0,"Unconsolidated"
"1848",0,0,0,0,0,96,0,4,"Unconsolidated"
"1849",0,0,0,0,0,100,0,0,"Unconsolidated"
"1850",0,0,0,0,0,100,0,0,"Unconsolidated"
"1851",0,0,0,0,0,100,0,0,"Unconsolidated"
"1852",0,0,0,0,0,96,0,4,"Unconsolidated"
"1853",0,0,0,0,0,100,0,0,"Unconsolidated"
"1854",0,0,0,0,0,100,0,0,"Unconsolidated"
"1855",0,0,0,0,0,100,0,0,"Unconsolidated"
"1856",0,0,0,0,0,100,0,0,"Unconsolidated"
"1857",0,0,0,0,0,100,0,0,"Unconsolidated"
"1858",0,0,0,0,0,100,0,0,"Unconsolidated"
"1859",0,0,0,0,0,100,0,0,"Unconsolidated"
"1860",0,0,0,0,0,100,0,0,"Unconsolidated"
"1861",0,0,0,0,0,100,0,0,"Unconsolidated"
"1862",0,0,0,0,0,100,0,0,"Unconsolidated"
"1863",0,0,0,0,0,100,0,0,"Unconsolidated"
"1864",0,0,0,0,0,100,0,0,"Unconsolidated"
"1865",0,0,0,0,0,100,0,0,"Unconsolidated"
"1866",0,0,0,0,0,100,0,0,"Unconsolidated"
"1867",0,0,0,0,0,100,0,0,"Unconsolidated"
"1868",0,0,0,0,0,88,0,12,"Unconsolidated"
"1869",0,0,0,0,0,100,0,0,"Unconsolidated"
"1870",0,0,0,0,0,100,0,0,"Unconsolidated"
"1871",0,0,0,0,0,100,0,0,"Unconsolidated"
"1872",0,0,0,0,0,100,0,0,"Unconsolidated"
"1873",0,0,0,0,0,100,0,0,"Unconsolidated"
"1874",0,0,0,0,0,100,0,0,"Unconsolidated"
"1875",0,0,0,0,0,100,0,0,"Unconsolidated"
"1876",0,0,0,0,0,100,0,0,"Unconsolidated"
"1877",0,0,0,0,0,100,0,0,"Unconsolidated"
"1878",0,0,0,0,0,100,0,0,"Unconsolidated"
"1879",0,0,0,0,0,100,0,0,"Unconsolidated"
"1880",0,0,0,0,0,88,0,12,"Unconsolidated"
"1881",0,0,0,0,0,72,0,28,"Unconsolidated"
"1882",0,0,0,0,0,100,0,0,"Unconsolidated"
"1883",0,0,0,0,0,100,0,0,"Unconsolidated"
"1884",0,0,0,0,0,100,0,0,"Unconsolidated"
"1885",0,0,0,0,0,100,0,0,"Unconsolidated"
"1886",0,0,0,0,0,100,0,0,"Unconsolidated"
"1887",0,0,0,0,0,96,0,4,"Unconsolidated"
"1888",0,0,0,0,0,100,0,0,"Unconsolidated"
"1889",0,0,0,0,0,92,0,8,"Unconsolidated"
"1890",0,0,0,0,0,88,0,12,"Unconsolidated"
"1891",0,0,0,0,0,92,0,8,"Unconsolidated"
"1892",0,0,0,0,0,92,0,8,"Unconsolidated"
"1893",0,0,0,0,0,100,0,0,"Unconsolidated"
"1894",0,0,0,0,0,100,0,0,"Unconsolidated"
"1895",0,0,0,0,0,100,0,0,"Unconsolidated"
"1896",0,0,0,0,0,100,0,0,"Unconsolidated"
"1897",0,0,0,0,0,100,0,0,"Unconsolidated"
"1898",0,0,0,0,0,100,0,0,"Unconsolidated"
"1899",44,0,0,0,0,52,0,4,"Unconsolidated"
"1900",68,0,0,0,0,20,0,12,"total.seagrass"
"1901",8,0,0,0,0,88,0,4,"Unconsolidated"
"1902",0,0,0,0,0,100,0,0,"Unconsolidated"
"1903",0,0,0,0,0,100,0,0,"Unconsolidated"
"1904",0,0,0,0,0,100,0,0,"Unconsolidated"
"1905",0,0,0,0,0,100,0,0,"Unconsolidated"
"1906",0,0,0,0,0,100,0,0,"Unconsolidated"
"1907",16,0,0,0,0,80,0,4,"Unconsolidated"
"1908",8,0,0,0,0,92,0,0,"Unconsolidated"
"1909",4,0,0,0,0,84,0,12,"Unconsolidated"
"1910",0,0,0,0,0,100,0,0,"Unconsolidated"
"1911",16,0,0,0,0,84,0,0,"Unconsolidated"
"1912",44,0,0,0,0,56,0,0,"Unconsolidated"
"1913",4,0,0,0,0,88,0,8,"Unconsolidated"
"1914",0,0,0,0,0,88,0,12,"Unconsolidated"
"1915",16,0,0,0,0,76,0,8,"Unconsolidated"
"1916",28,0,0,0,0,64,0,8,"Unconsolidated"
"1917",28,0,0,0,0,72,0,0,"Unconsolidated"
"1918",0,0,0,0,0,92,0,8,"Unconsolidated"
"1919",0,0,0,0,0,100,0,0,"Unconsolidated"
"1920",0,0,0,0,0,100,0,0,"Unconsolidated"
"1921",0,0,0,0,0,100,0,0,"Unconsolidated"
"1922",0,0,0,0,0,100,0,0,"Unconsolidated"
"1923",0,0,0,0,0,96,0,0,"Unconsolidated"
"1924",0,0,0,0,0,100,0,0,"Unconsolidated"
"1925",0,0,0,0,0,96,0,4,"Unconsolidated"
"1926",0,0,0,0,0,100,0,0,"Unconsolidated"
"1927",0,0,0,0,0,100,0,0,"Unconsolidated"
"1928",0,0,0,0,0,100,0,0,"Unconsolidated"
"1929",0,0,0,0,0,100,0,0,"Unconsolidated"
"1930",0,0,0,0,0,100,0,0,"Unconsolidated"
"1931",0,0,0,0,0,100,0,0,"Unconsolidated"
"1932",0,0,0,0,0,100,0,0,"Unconsolidated"
"1933",0,0,0,0,0,100,0,0,"Unconsolidated"
"1934",0,0,0,0,0,100,0,0,"Unconsolidated"
"1935",0,0,0,0,0,100,0,0,"Unconsolidated"
"1936",0,0,0,0,0,100,0,0,"Unconsolidated"
"1937",0,0,0,0,0,100,0,0,"Unconsolidated"
"1938",0,0,0,0,0,100,0,0,"Unconsolidated"
"1939",0,0,0,0,0,100,0,0,"Unconsolidated"
"1940",0,0,0,0,0,100,0,0,"Unconsolidated"
"1941",4,0,0,0,0,96,0,0,"Unconsolidated"
"1942",0,0,0,0,0,96,0,4,"Unconsolidated"
"1943",4,0,0,0,0,92,0,4,"Unconsolidated"
"1944",24,0,0,0,0,76,0,0,"Unconsolidated"
"1945",12,0,0,0,0,88,0,0,"Unconsolidated"
"1946",0,0,0,0,0,100,0,0,"Unconsolidated"
"1947",0,0,0,0,0,100,0,0,"Unconsolidated"
"1948",0,0,0,0,0,100,0,0,"Unconsolidated"
"1949",0,0,0,0,0,100,0,0,"Unconsolidated"
"1950",0,0,0,0,0,100,0,0,"Unconsolidated"
"1951",0,0,0,0,0,100,0,0,"Unconsolidated"
"1952",0,0,0,0,0,96,0,4,"Unconsolidated"
"1953",0,0,0,0,0,96,0,4,"Unconsolidated"
"1954",0,0,0,0,0,100,0,0,"Unconsolidated"
"1955",0,0,0,0,0,100,0,0,"Unconsolidated"
"1956",0,0,0,0,0,100,0,0,"Unconsolidated"
"1957",0,0,0,0,0,100,0,0,"Unconsolidated"
"1958",0,0,0,0,0,100,0,0,"Unconsolidated"
"1959",0,0,0,0,0,100,0,0,"Unconsolidated"
"1960",12,0,0,0,0,88,0,0,"Unconsolidated"
"1961",0,0,0,0,0,100,0,0,"Unconsolidated"
"1962",0,0,0,0,0,100,0,0,"Unconsolidated"
"1963",0,0,0,0,0,100,0,0,"Unconsolidated"
"1964",8,0,0,0,0,92,0,0,"Unconsolidated"
"1965",0,0,0,0,0,100,0,0,"Unconsolidated"
"1966",0,0,0,0,0,100,0,0,"Unconsolidated"
"1967",0,0,0,0,0,100,0,0,"Unconsolidated"
"1968",8,0,0,0,0,92,0,0,"Unconsolidated"
"1969",0,0,0,0,0,100,0,0,"Unconsolidated"
"1970",0,0,0,0,0,100,0,0,"Unconsolidated"
"1971",0,0,0,0,0,100,0,0,"Unconsolidated"
"1972",0,0,0,0,0,100,0,0,"Unconsolidated"
"1973",8,0,0,0,0,88,0,4,"Unconsolidated"
"1974",0,0,0,0,0,100,0,0,"Unconsolidated"
"1975",0,0,0,0,0,100,0,0,"Unconsolidated"
"1976",12,0,0,0,0,88,0,0,"Unconsolidated"
"1977",20,0,0,0,0,80,0,0,"Unconsolidated"
"1978",48,0,0,0,0,52,0,0,"Unconsolidated"
"1979",24,0,0,0,0,60,0,16,"Unconsolidated"
"1980",20,0,0,0,0,52,0,28,"Unconsolidated"
"1981",36,0,0,0,0,64,0,0,"Unconsolidated"
"1982",24,12,0,0,0,60,0,4,"Unconsolidated"
"1983",52,0,0,0,0,44,0,4,"total.seagrass"
"1984",50,0,0,0,0,45.83,0,4.17,"total.seagrass"
"1985",24,0,0,0,0,68,0,8,"Unconsolidated"
"1986",12,0,0,0,0,88,0,0,"Unconsolidated"
"1987",0,0,0,0,0,80,0,20,"Unconsolidated"
"1988",0,0,0,0,0,68,0,32,"Unconsolidated"
"1989",0,0,0,0,0,52,0,48,"Unconsolidated"
"1990",20,0,0,0,0,48,0,32,"Unconsolidated"
"1991",12,0,0,0,0,84,0,4,"Unconsolidated"
"1992",0,0,0,0,0,100,0,0,"Unconsolidated"
"1993",52,0,0,0,0,44,0,4,"total.seagrass"
"1994",0,0,0,0,0,92,0,8,"Unconsolidated"
"1995",16,0,0,0,0,84,0,0,"Unconsolidated"
"1996",12,0,0,0,0,88,0,0,"Unconsolidated"
"1997",40,0,0,0,0,56,4,0,"Unconsolidated"
"1998",0,0,0,0,0,92,0,8,"Unconsolidated"
"1999",16,0,0,0,0,84,0,0,"Unconsolidated"
"2000",8,0,0,0,0,88,0,4,"Unconsolidated"
"2001",0,0,0,0,0,100,0,0,"Unconsolidated"
"2002",0,0,0,0,0,100,0,0,"Unconsolidated"
"2003",0,0,0,0,0,96,0,4,"Unconsolidated"
"2004",8,0,0,0,0,92,0,0,"Unconsolidated"
"2005",4,0,0,0,0,96,0,0,"Unconsolidated"
"2006",0,0,0,0,0,100,0,0,"Unconsolidated"
"2007",0,0,0,0,0,100,0,0,"Unconsolidated"
"2008",0,0,0,0,0,100,0,0,"Unconsolidated"
"2009",0,0,0,0,0,100,0,0,"Unconsolidated"
"2010",0,0,0,0,0,100,0,0,"Unconsolidated"
"2011",0,0,0,0,0,100,0,0,"Unconsolidated"
"2012",0,0,0,0,0,100,0,0,"Unconsolidated"
"2013",0,0,0,0,0,100,0,0,"Unconsolidated"
"2014",0,0,0,0,0,100,0,0,"Unconsolidated"
"2015",0,0,0,0,0,100,0,0,"Unconsolidated"
"2016",0,0,0,0,0,100,0,0,"Unconsolidated"
"2017",0,0,0,0,0,100,0,0,"Unconsolidated"
"2018",0,0,0,0,0,96,0,4,"Unconsolidated"
"2019",0,0,0,0,0,100,0,0,"Unconsolidated"
"2020",0,0,0,0,0,100,0,0,"Unconsolidated"
"2021",0,0,0,0,0,100,0,0,"Unconsolidated"
"2022",0,0,0,0,0,100,0,0,"Unconsolidated"
"2023",0,0,0,0,0,100,0,0,"Unconsolidated"
"2024",0,0,0,0,0,100,0,0,"Unconsolidated"
"2025",0,0,0,0,0,100,0,0,"Unconsolidated"
"2026",0,0,0,0,0,100,0,0,"Unconsolidated"
"2027",0,0,0,0,0,100,0,0,"Unconsolidated"
"2028",0,0,0,0,0,100,0,0,"Unconsolidated"
"2029",0,0,0,0,0,100,0,0,"Unconsolidated"
"2030",0,0,0,0,0,100,0,0,"Unconsolidated"
"2031",0,0,0,0,0,100,0,0,"Unconsolidated"
"2032",0,0,0,0,0,96,0,4,"Unconsolidated"
"2033",0,0,0,0,0,100,0,0,"Unconsolidated"
"2034",0,0,0,0,0,100,0,0,"Unconsolidated"
"2035",0,0,0,0,0,100,0,0,"Unconsolidated"
"2036",0,0,0,0,0,100,0,0,"Unconsolidated"
"2037",0,0,0,0,0,100,0,0,"Unconsolidated"
"2038",0,0,0,0,0,100,0,0,"Unconsolidated"
"2039",0,0,0,0,0,96,0,4,"Unconsolidated"
"2040",4,0,0,0,0,96,0,0,"Unconsolidated"
"2041",0,0,0,0,0,100,0,0,"Unconsolidated"
"2042",0,0,0,0,0,92,0,8,"Unconsolidated"
"2043",0,0,0,0,0,100,0,0,"Unconsolidated"
"2044",24,0,0,0,0,76,0,0,"Unconsolidated"
"2045",0,0,0,0,0,100,0,0,"Unconsolidated"
"2046",0,0,0,0,0,100,0,0,"Unconsolidated"
"2047",0,0,0,0,0,100,0,0,"Unconsolidated"
"2048",0,0,0,0,0,88,0,12,"Unconsolidated"
"2049",0,0,0,0,0,100,0,0,"Unconsolidated"
"2050",0,0,0,0,0,100,0,0,"Unconsolidated"
"2051",0,0,0,0,0,100,0,0,"Unconsolidated"
"2052",0,0,0,0,0,96,0,4,"Unconsolidated"
"2053",0,0,0,0,0,100,0,0,"Unconsolidated"
"2054",0,0,0,0,0,100,0,0,"Unconsolidated"
"2055",0,0,0,0,0,100,0,0,"Unconsolidated"
"2056",0,0,0,0,0,100,0,0,"Unconsolidated"
"2057",0,0,0,0,0,96,0,4,"Unconsolidated"
"2058",0,0,0,0,0,100,0,0,"Unconsolidated"
"2059",0,0,0,0,0,100,0,0,"Unconsolidated"
"2060",0,0,0,0,0,100,0,0,"Unconsolidated"
"2061",0,0,0,0,0,100,0,0,"Unconsolidated"
"2062",0,0,0,0,0,96,0,4,"Unconsolidated"
"2063",0,0,0,0,0,96,0,4,"Unconsolidated"
"2064",0,0,0,0,0,100,0,0,"Unconsolidated"
"2065",0,0,0,0,0,100,0,0,"Unconsolidated"
"2066",0,0,0,0,0,96,0,4,"Unconsolidated"
"2067",0,0,0,0,0,96,0,4,"Unconsolidated"
"2068",0,0,0,0,0,100,0,0,"Unconsolidated"
"2069",0,0,0,0,0,100,0,0,"Unconsolidated"
"2070",0,0,0,0,0,100,0,0,"Unconsolidated"
"2071",0,0,0,0,0,96,0,4,"Unconsolidated"
"2072",0,0,0,0,0,100,0,0,"Unconsolidated"
"2073",0,0,0,0,0,100,0,0,"Unconsolidated"
"2074",0,0,0,0,0,96,0,4,"Unconsolidated"
"2075",0,0,0,0,0,100,0,0,"Unconsolidated"
"2076",0,0,0,0,0,100,0,0,"Unconsolidated"
"2077",0,0,0,0,0,100,0,0,"Unconsolidated"
"2078",0,0,0,0,0,96,0,4,"Unconsolidated"
"2079",0,0,0,0,0,100,0,0,"Unconsolidated"
"2080",0,0,0,0,0,100,0,0,"Unconsolidated"
"2081",0,0,0,0,0,100,0,0,"Unconsolidated"
"2082",0,0,0,0,0,100,0,0,"Unconsolidated"
"2083",0,0,0,0,0,100,0,0,"Unconsolidated"
"2084",0,0,0,0,0,100,0,0,"Unconsolidated"
"2085",0,0,0,0,0,100,0,0,"Unconsolidated"
"2086",0,0,0,0,0,100,0,0,"Unconsolidated"
"2087",0,0,0,0,0,100,0,0,"Unconsolidated"
"2088",0,0,0,0,0,100,0,0,"Unconsolidated"
"2089",0,0,0,0,0,100,0,0,"Unconsolidated"
"2090",0,0,0,0,0,100,0,0,"Unconsolidated"
"2091",0,0,0,0,0,100,0,0,"Unconsolidated"
"2092",72,0,0,0,0,28,0,0,"total.seagrass"
"2093",72,0,0,0,0,12,0,16,"total.seagrass"
"2094",16,4,0,0,0,44,0,36,"Unconsolidated"
"2095",32,4,0,0,0,40,0,24,"Unconsolidated"
"2096",0,20,0,0,0,28,28,24,"Unconsolidated"
"2097",52,8,0,0,0,28,4,8,"total.seagrass"
"2098",92,0,0,0,0,8,0,0,"total.seagrass"
"2099",84,0,0,0,0,16,0,0,"total.seagrass"
"2100",48,12,0,0,0,12,20,8,"total.seagrass"
"2101",28,20,0,0,0,44,4,4,"Unconsolidated"
"2102",64,16,0,0,0,20,0,0,"total.seagrass"
"2103",32,4,0,0,0,56,0,8,"Unconsolidated"
"2104",84,4,0,0,0,12,0,0,"total.seagrass"
"2105",80,8,0,0,0,12,0,0,"total.seagrass"
"2106",52,0,0,0,0,24,0,24,"total.seagrass"
"2107",0,0,0,0,0,16,0,84,"Macroalgae"
"2108",72,0,0,0,0,16,0,12,"total.seagrass"
"2109",80,4,0,0,0,4,0,12,"total.seagrass"
"2110",84,0,0,0,0,16,0,0,"total.seagrass"
"2111",96,0,0,0,0,4,0,0,"total.seagrass"
"2112",62.5,8.33,0,0,0,29.17,0,0,"total.seagrass"
"2113",88,0,0,0,0,12,0,0,"total.seagrass"
"2114",52,16,0,0,0,12,4,16,"total.seagrass"
"2115",64,28,0,0,0,8,0,0,"total.seagrass"
"2116",80,8,0,0,0,12,0,0,"total.seagrass"
"2117",80,0,0,0,0,20,0,0,"total.seagrass"
"2118",96,0,0,0,0,0,0,4,"total.seagrass"
"2119",56,0,0,0,0,44,0,0,"total.seagrass"
"2120",68,0,0,0,0,32,0,0,"total.seagrass"
"2121",84,0,0,0,0,16,0,0,"total.seagrass"
"2122",80,0,0,0,0,8,0,12,"total.seagrass"
"2123",68,8,0,0,0,8,8,8,"total.seagrass"
"2124",32,0,0,0,0,24,20,24,"total.seagrass"
"2125",92,0,0,0,0,4,4,0,"total.seagrass"
"2126",48,20,0,0,0,24,4,4,"total.seagrass"
"2127",32,8,0,0,0,36,4,20,"Unconsolidated"
"2128",36,28,0,0,0,16,4,16,"total.seagrass"
"2129",52,20,0,0,0,28,0,0,"total.seagrass"
"2130",76,4,0,0,0,20,0,0,"total.seagrass"
"2131",88,0,0,0,0,12,0,0,"total.seagrass"
"2132",28,68,0,0,0,4,0,0,"Turf.algae"
"2133",72,4,0,0,0,20,0,4,"total.seagrass"
"2134",52,16,4,0,0,4,4,20,"total.seagrass"
"2135",80,12,0,0,0,4,4,0,"total.seagrass"
"2136",52,0,0,0,0,48,0,0,"total.seagrass"
"2137",100,0,0,0,0,0,0,0,"total.seagrass"
"2138",88,0,0,0,0,4,4,4,"total.seagrass"
"2139",76,8,0,0,0,16,0,0,"total.seagrass"
"2140",80,4,0,0,0,16,0,0,"total.seagrass"
"2141",80,0,0,0,0,12,0,8,"total.seagrass"
"2142",76,12,0,0,0,8,0,4,"total.seagrass"
"2143",96,0,0,0,0,4,0,0,"total.seagrass"
"2144",72,0,0,0,0,8,0,20,"total.seagrass"
"2145",80,0,0,0,0,12,4,4,"total.seagrass"
"2146",32,4,0,0,0,48,0,16,"Unconsolidated"
"2147",52,4,0,0,0,4,4,36,"total.seagrass"
"2148",84,0,0,0,0,16,0,0,"total.seagrass"
"2149",60,0,0,0,0,20,0,20,"total.seagrass"
"2150",64,0,0,0,0,36,0,0,"total.seagrass"
"2151",0,32,0,0,0,16,0,52,"Macroalgae"
"2152",28,20,0,0,0,4,0,48,"Macroalgae"
